350 0
350.273 0
350.545 0
350.818 0
351.09 0
351.363 0
351.636 0
351.908 1.84757e-13
352.181 0
352.453 0
352.726 6.46648e-13
352.999 0
353.271 4.2494e-12
353.544 0
353.817 4.13208e-10
354.089 5.59616e-08
354.362 1.96563e-06
354.634 2.16718e-05
354.907 0.000103339
355.18 0.000293102
355.452 0.000612534
355.725 0.00107774
355.997 0.0016614
356.27 0.00224774
356.543 0.00276152
356.815 0.00322215
357.088 0.00364557
357.36 0.00406078
357.633 0.00455911
357.906 0.00520142
358.178 0.00595861
358.451 0.006829
358.723 0.00782347
358.996 0.00892649
359.269 0.0100943
359.541 0.0113171
359.814 0.01258
360.087 0.0138616
360.359 0.0151553
360.632 0.0165126
360.904 0.0182236
361.177 0.0205673
361.45 0.0230843
361.722 0.025347
361.995 0.0272735
362.267 0.0287859
362.54 0.0297395
362.813 0.0306687
363.085 0.0319944
363.358 0.0334415
363.63 0.0346037
363.903 0.0351486
364.176 0.0350663
364.448 0.0344836
364.721 0.0336894
364.993 0.0329596
365.266 0.0325415
365.539 0.0323795
365.811 0.0323919
366.084 0.032623
366.357 0.0329425
366.629 0.0332602
366.902 0.0335181
367.174 0.0336552
367.447 0.0336005
367.72 0.0334597
367.992 0.0333341
368.265 0.0333197
368.537 0.0334724
368.81 0.0338783
369.083 0.0346733
369.355 0.0359531
369.628 0.0371085
369.9 0.0373883
370.173 0.0366543
370.446 0.0348567
370.718 0.0318598
370.991 0.0282094
371.263 0.0246959
371.536 0.0216501
371.809 0.0191809
372.081 0.017341
372.354 0.0162257
372.627 0.0158644
372.899 0.0160987
373.172 0.0167217
373.444 0.0175984
373.717 0.0182227
373.99 0.0185919
374.262 0.0186956
374.535 0.018376
374.807 0.0178057
375.08 0.0175965
375.353 0.0175384
375.625 0.0175231
375.898 0.0177715
376.17 0.0181547
376.443 0.018521
376.716 0.0192305
376.988 0.0203839
377.261 0.0214294
377.533 0.0222848
377.806 0.0231235
378.079 0.0236593
378.351 0.0236294
378.624 0.02357
378.897 0.0235671
379.169 0.0234939
379.442 0.0232649
379.714 0.0229858
379.987 0.0225212
380.26 0.0219084
380.532 0.021157
380.805 0.0205363
381.077 0.0201495
381.35 0.0197687
381.623 0.0193755
381.895 0.0189565
382.168 0.0184119
382.44 0.0180036
382.713 0.0181579
382.986 0.0184198
383.258 0.0185492
383.531 0.0185426
383.803 0.0184906
384.076 0.018304
384.349 0.0182014
384.621 0.0182424
384.894 0.0183426
385.167 0.0182635
385.439 0.0179229
385.712 0.017641
385.984 0.0176003
386.257 0.0177676
386.53 0.0180505
386.802 0.0185284
387.075 0.0191073
387.347 0.0196372
387.62 0.0202254
387.893 0.0209244
388.165 0.0218031
388.438 0.0229253
388.71 0.0239727
388.983 0.0249417
389.256 0.0258996
389.528 0.0267231
389.801 0.0275728
390.074 0.0292615
390.346 0.0315043
390.619 0.0334769
390.891 0.034974
391.164 0.0358203
391.437 0.0355236
391.709 0.0344132
391.982 0.0331939
392.254 0.0319412
392.527 0.0305246
392.8 0.0291107
393.072 0.0276782
393.345 0.0267342
393.617 0.0268685
393.89 0.0279481
394.163 0.0295035
394.435 0.0315612
394.708 0.033548
394.98 0.0346033
395.253 0.0348578
395.526 0.0345824
395.798 0.0336038
396.071 0.0321063
396.344 0.030751
396.616 0.0298371
396.889 0.0295717
397.161 0.0301063
397.434 0.0316967
397.707 0.0340409
397.979 0.0366203
398.252 0.0392972
398.524 0.0422546
398.797 0.044886
399.07 0.0471169
399.342 0.0493057
399.615 0.0513532
399.887 0.0528139
400.16 0.0545272
400.433 0.0571266
400.705 0.059528
400.978 0.0615113
401.25 0.0634614
401.523 0.0647514
401.796 0.0649992
402.068 0.0652921
402.341 0.0659011
402.614 0.0665027
402.886 0.0671104
403.159 0.0676603
403.431 0.0681896
403.704 0.0690734
403.977 0.0708389
404.249 0.0730509
404.522 0.074961
404.794 0.0759842
405.067 0.0763432
405.34 0.0757531
405.612 0.0746155
405.885 0.0740229
406.157 0.0744806
406.43 0.074686
406.703 0.0742046
406.975 0.0738064
407.248 0.0739053
407.52 0.0747633
407.793 0.0766589
408.066 0.0792045
408.338 0.0818991
408.611 0.0840971
408.884 0.0854494
409.156 0.0863354
409.429 0.0874902
409.701 0.0882615
409.974 0.0888266
410.247 0.0898397
410.519 0.0910717
410.792 0.0925459
411.064 0.0950558
411.337 0.0979004
411.61 0.100742
411.882 0.103977
412.155 0.107451
412.427 0.110627
412.7 0.113792
412.973 0.116966
413.245 0.120219
413.518 0.123168
413.79 0.12561
414.063 0.128103
414.336 0.130193
414.608 0.132017
414.881 0.135301
415.154 0.141452
415.426 0.148804
415.699 0.157488
415.971 0.167437
416.244 0.175738
416.517 0.181446
416.789 0.185022
417.062 0.185945
417.334 0.184606
417.607 0.182324
417.88 0.180601
418.152 0.180652
418.425 0.181464
418.697 0.182016
418.97 0.183688
419.243 0.184899
419.515 0.186406
419.788 0.191401
420.06 0.200428
420.333 0.212325
420.606 0.225436
420.878 0.239358
421.151 0.253073
421.424 0.264178
421.696 0.271736
421.969 0.278192
422.241 0.283343
422.514 0.285338
422.787 0.287405
423.059 0.291388
423.332 0.294765
423.604 0.297001
423.877 0.30079
424.15 0.306275
424.422 0.311666
424.695 0.31697
424.967 0.32053
425.24 0.320934
425.513 0.318415
425.785 0.31466
426.058 0.311308
426.33 0.309609
426.603 0.309644
426.876 0.310247
427.148 0.310593
427.421 0.311287
427.694 0.312911
427.966 0.315692
428.239 0.317575
428.511 0.318529
428.784 0.318902
429.057 0.318276
429.329 0.316088
429.602 0.312853
429.874 0.309513
430.147 0.306154
430.42 0.306101
430.692 0.312503
430.965 0.326031
431.237 0.342831
431.51 0.359567
431.783 0.372202
432.055 0.377258
432.328 0.376331
432.6 0.373663
432.873 0.371922
433.146 0.371846
433.418 0.374603
433.691 0.379341
433.964 0.382407
434.236 0.383925
434.509 0.385189
434.781 0.385845
435.054 0.386116
435.327 0.388926
435.599 0.393935
435.872 0.399798
436.144 0.406533
436.417 0.41318
436.69 0.416354
436.962 0.415957
437.235 0.412833
437.507 0.406928
437.78 0.399134
438.053 0.392046
438.325 0.386736
438.598 0.383752
438.87 0.382452
439.143 0.382329
439.416 0.384839
439.688 0.390064
439.961 0.396127
440.234 0.406138
440.506 0.418959
440.779 0.430884
441.051 0.438158
441.324 0.442511
441.597 0.442299
441.869 0.438539
442.142 0.434339
442.414 0.431806
442.687 0.430563
442.96 0.430712
443.232 0.432429
443.505 0.435154
443.777 0.441547
444.05 0.452186
444.323 0.463576
444.595 0.474081
444.868 0.485041
445.14 0.496348
445.413 0.508127
445.686 0.525072
445.958 0.552285
446.231 0.588061
446.504 0.629683
446.776 0.678075
447.049 0.731661
447.321 0.785495
447.594 0.845785
447.867 0.921584
448.139 1.01389
448.412 1.12038
448.684 1.24394
448.957 1.38097
449.23 1.52726
449.502 1.69318
449.775 1.90127
450.047 2.16246
450.32 2.47442
450.593 2.82367
450.865 3.19616
451.138 3.57354
451.41 3.95781
451.683 4.38467
451.956 4.88925
452.228 5.49285
452.501 6.21092
452.774 7.02838
453.046 7.9295
453.319 8.91324
453.591 9.99255
453.864 11.19
454.137 12.471
454.409 13.8407
454.682 15.4043
454.954 17.1632
455.227 18.8776
455.5 20.6697
455.772 22.7334
456.045 25.0338
456.317 27.4863
456.59 30.2288
456.863 33.2083
457.135 36.2853
457.408 39.5407
457.68 43.2453
457.953 47.4866
458.226 51.9914
458.498 56.436
458.771 60.6652
459.044 64.691
459.316 68.6622
459.589 72.9818
459.861 78.0467
460.134 83.8956
460.407 90.3029
460.679 97.1003
460.952 104.145
461.224 111.345
461.497 118.803
461.77 126.73
462.042 135.182
462.315 144.052
462.587 153.21
462.86 162.473
463.133 171.622
463.405 180.68
463.678 189.933
463.95 199.632
464.223 209.985
464.496 221.158
464.768 233.134
465.041 245.707
465.314 259.177
465.586 273.965
465.859 288.59
466.131 302.835
466.404 319.206
466.677 337.342
466.949 355.18
467.222 373.795
467.494 392.77
467.767 410.514
468.04 424.533
468.312 436.929
468.585 449.452
468.857 462.865
469.13 476.063
469.403 491.122
469.675 507.364
469.948 523.591
470.221 540.473
470.493 559.627
470.766 581.81
471.038 605.487
471.311 630.775
471.584 657.324
471.856 681.89
472.129 703.968
472.401 725.521
472.674 746.089
472.947 765.302
473.219 785.458
473.492 807.112
473.764 830.09
474.037 854.249
474.31 878.927
474.582 903.299
474.855 926.727
475.127 948.872
475.4 969.714
475.673 989.68
475.945 1009.46
476.218 1030.18
476.491 1053.04
476.763 1078.65
477.036 1106.63
477.308 1135.36
477.581 1162.93
477.854 1188.13
478.126 1211.15
478.399 1233.54
478.671 1257.11
478.944 1282.62
479.217 1309.49
479.489 1336.28
479.762 1361.47
480.034 1384.8
480.307 1407.6
480.58 1433.26
480.852 1463.31
481.125 1494.45
481.397 1531.69
481.67 1574.67
481.943 1608.07
482.215 1631.3
482.488 1655.57
482.761 1667.04
483.033 1665.98
483.306 1669.76
483.578 1682.04
483.851 1696.06
484.124 1713.8
484.396 1734.27
484.669 1747.09
484.941 1749.33
485.214 1743.4
485.487 1739.58
485.759 1738.18
486.032 1736.16
486.304 1738.13
486.577 1748.31
486.85 1764.47
487.122 1785.5
487.395 1819.06
487.667 1862.44
487.94 1908.56
488.213 1946.28
488.485 1976.48
488.758 2003.56
489.031 2025.41
489.303 2041.76
489.576 2062.98
489.848 2093.5
490.121 2129.66
490.394 2156.84
490.666 2175
490.939 2185.26
491.211 2187.78
491.484 2186.01
491.757 2187.77
492.029 2193.48
492.302 2204.48
492.574 2220.78
492.847 2242.92
493.12 2276.48
493.392 2322.35
493.665 2359.91
493.937 2387.03
494.21 2407.42
494.483 2420.55
494.755 2425.81
495.028 2443.48
495.301 2456.73
495.573 2463.86
495.846 2477.01
496.118 2492.54
496.391 2498.81
496.664 2511.32
496.936 2528.44
497.209 2539.63
497.481 2541.99
497.754 2539.33
498.027 2533.67
498.299 2527.13
498.572 2524.21
498.844 2533.18
499.117 2553.28
499.39 2573.12
499.662 2587.69
499.935 2594.19
500.207 2587.84
500.48 2575.62
500.753 2567.38
501.025 2563.14
501.298 2562.81
501.571 2570.27
501.843 2584.63
502.116 2603.62
502.388 2625.31
502.661 2647.2
502.934 2667.12
503.206 2683.32
503.479 2694.8
503.751 2701.86
504.024 2706.34
504.297 2712.23
504.569 2723.21
504.842 2741.08
505.114 2764.65
505.387 2789.54
505.66 2811.08
505.932 2826.63
506.205 2835.32
506.477 2838.59
506.75 2839.37
507.023 2839.62
507.295 2842.29
507.568 2849.12
507.841 2856.78
508.113 2865.5
508.386 2877.27
508.658 2889.86
508.931 2898.22
509.204 2906.76
509.476 2917.43
509.749 2928.21
510.021 2939.11
510.294 2954.3
510.567 2973.14
510.839 2993.21
511.112 3011.87
511.384 3024.94
511.657 3030.15
511.93 3027.56
512.202 3019.27
512.475 3009.49
512.747 3002.97
513.02 3001.91
513.293 3006.36
513.565 3014.75
513.838 3025.01
514.111 3036.38
514.383 3048.89
514.656 3062.19
514.928 3074.7
515.201 3082.33
515.474 3080.22
515.746 3066.42
516.019 3043.11
516.291 3017.2
516.564 2996.88
516.837 2987.81
517.109 2990.26
517.382 2999.16
517.654 3007.76
517.927 3017.73
518.2 3062.31
518.472 3153.29
518.745 3238.1
519.017 3481.83
519.29 4017.64
519.563 4462.85
519.835 4615.03
520.108 4633.71
520.381 4468.7
520.653 3997.17
520.926 3573.84
521.198 3404.66
521.471 3388.78
521.744 3417.08
522.016 3479.92
522.289 3515.27
522.561 3527.87
522.834 3548.38
523.107 3585.15
523.379 3639.6
523.652 3679.06
523.924 3694.01
524.197 3697.51
524.47 3683.01
524.742 3622.99
525.015 3657.77
525.287 3787.58
525.56 3833.49
525.833 3800.67
526.105 3747.93
526.378 3642.82
526.651 3492.14
526.923 3455.8
527.196 3525.24
527.468 3588.76
527.741 3630.56
528.014 3660.64
528.286 3654.25
528.559 3608.52
528.831 3602.35
529.104 3644.27
529.377 3707.87
529.649 3768.89
529.922 3809.51
530.194 3836.62
530.467 3840.51
530.74 3840.5
531.012 3855.8
531.285 3861.57
531.557 3848.81
531.83 3831.1
532.103 3802.93
532.375 3790.47
532.648 3847.64
532.921 3891.19
533.193 3907.98
533.466 3912.57
533.738 3886.22
534.011 3820.47
534.284 3798.25
534.556 3822.21
534.829 3856.52
535.101 3894.57
535.374 3920.24
535.647 3927.94
535.919 3917.07
536.192 3898.35
536.464 3875.66
536.737 3863.4
537.01 3863.42
537.282 3871.02
537.555 3883.43
537.827 3897.63
538.1 3911.14
538.373 3921.23
538.645 3926.35
538.918 3926.17
539.191 3920.94
539.463 3912.09
539.736 3902.43
540.008 3894.9
540.281 3893.49
540.554 3901.29
540.826 3918.99
541.099 3944.17
541.371 3970.66
541.644 3992.28
541.917 4006.15
542.189 4013.42
542.462 4018.82
542.734 4028.16
543.007 4043.5
543.28 4063.21
543.552 4083.94
543.825 4102.12
544.097 4116.45
544.37 4127.75
544.643 4137.61
544.915 4147.13
545.188 4156.32
545.461 4164.22
545.733 4169.98
546.006 4173.03
546.278 4173.06
546.551 4170.57
546.824 4166.52
547.096 4162.21
547.369 4159.85
547.641 4161.11
547.914 4166.58
548.187 4176.3
548.459 4189.62
548.732 4205.04
549.004 4221.29
549.277 4237.22
549.55 4253.38
549.822 4269.31
550.095 4279.88
550.368 4286.6
550.64 4292.96
550.913 4298.6
551.185 4303.1
551.458 4310.34
551.731 4318.63
552.003 4325.98
552.276 4333.53
552.548 4342.97
552.821 4355.45
553.094 4371.22
553.366 4394.66
553.639 4463.45
553.911 4620.81
554.184 4792.4
554.457 4885.07
554.729 4910.28
555.002 4872.57
555.274 4741.55
555.547 4605.03
555.82 4617.74
556.092 4766.59
556.365 4869.03
556.638 4989.24
556.91 6931.1
557.183 22266.9
557.455 52954.4
557.728 68311.4
558.001 70151.1
558.273 68336.7
558.546 53068.8
558.818 22303.7
559.091 6896.3
559.364 5016.16
559.636 4940.38
559.909 4915.46
560.181 5059.95
560.454 5138.26
560.727 5104.81
560.999 5098.23
561.272 5054.01
561.544 4898.08
561.817 4909.09
562.09 5103.01
562.362 5191.02
562.635 5168.73
562.908 5150.31
563.18 5085.49
563.453 4948.08
563.725 4908.49
563.998 4978.57
564.271 5056.41
564.543 5068.73
564.816 5029.92
565.088 4984.66
565.361 4917.1
565.634 4872.18
565.906 4902.14
566.179 4957.54
566.451 5021.56
566.724 5062.96
566.997 5067.01
567.269 5040.44
567.542 5012.67
567.814 4976.72
568.087 4957.19
568.36 4953.74
568.632 4957.75
568.905 4980.03
569.178 5020.73
569.45 5047.01
569.723 5055.79
569.995 5054.95
570.268 5038.93
570.541 5011.4
570.813 5004.67
571.086 5018.47
571.358 5041.52
571.631 5069.28
571.904 5098.84
572.176 5127.85
572.449 5153.69
572.721 5175.11
572.994 5191.71
573.267 5203.57
573.539 5212.51
573.812 5220.61
574.084 5228.4
574.357 5235.5
574.63 5240.62
574.902 5242.7
575.175 5242.89
575.448 5243.04
575.72 5244.35
575.993 5248.1
576.265 5254.84
576.538 5263.46
576.811 5272.39
577.083 5280.09
577.356 5284.06
577.628 5282.98
577.901 5277.32
578.174 5269.46
578.446 5263.57
578.719 5263.57
578.991 5270.81
579.264 5284.22
579.537 5300.78
579.809 5316.96
580.082 5331.25
580.354 5343.87
580.627 5355.65
580.9 5367.33
581.172 5379.26
581.445 5391.61
581.718 5404.17
581.99 5416.54
582.263 5427.85
582.535 5437.18
582.808 5444.11
583.081 5448.85
583.353 5452.33
583.626 5455.69
583.898 5459.44
584.171 5462.36
584.444 5461.97
584.716 5456.81
584.989 5447.71
585.261 5438.37
585.534 5446.48
585.807 5587.7
586.079 6090.01
586.352 6816.03
586.624 7264.87
586.897 7454.98
587.17 7407.91
587.442 6936.42
587.715 6232.69
587.988 6158.94
588.26 8730.33
588.533 14247.9
588.805 18429.4
589.078 21784.3
589.351 22933.8
589.623 20377.1
589.896 14912.4
590.168 10903.7
590.441 7627.98
590.714 6163.24
590.986 6230.66
591.259 6639.96
591.531 6738.25
591.804 6815.16
592.077 7030.33
592.349 6935.47
592.622 6769.26
592.894 7200.86
593.167 7403.28
593.44 7196.51
593.712 7036.84
593.985 6769.29
594.258 6275.54
594.53 6078.11
594.803 6452.11
595.075 7250.93
595.348 7553.67
