# wavelength   electrons_per_sec       
  636.239      0.9670569999999999      
  636.512      0.959808                
  636.785      0.933991                
  637.057      0.8103210000000001      
  637.33       0.568555                
  637.602      0.45235699999999995     
  637.875      0.443017                
  638.148      0.45107800000000003     
  638.42       0.458704                
  638.693      0.45871199999999995     
  638.965      0.45279400000000003     
  639.238      0.44641400000000003     
  639.511      0.437205                
  639.783      0.42834300000000003     
  640.056      0.42441599999999996     
  640.328      0.42320699999999994     
  640.601      0.423577                
  640.874      0.42631                 
  641.146      0.429435                
  641.419      0.43302                 
  641.691      0.43835                 
  641.964      0.43997400000000003     
  642.237      0.43729199999999996     
  642.509      0.433982                
  642.782      0.430304                
  643.055      0.424955                
  643.327      0.42230599999999996     
  643.6        0.421856                
  643.872      0.421885                
  644.145      0.42207199999999995     
  644.418      0.42237                 
  644.69       0.423289                
  644.963      0.42509199999999997     
  645.235      0.427266                
  645.508      0.43053699999999995     
  645.781      0.43836699999999995     
  646.053      0.45915                 
  646.326      0.491308                
  646.598      0.520394                
  646.871      0.5286230000000001      
  647.144      0.523354                
  647.416      0.5059009999999999      
  647.689      0.472839                
  647.961      0.43954099999999996     
  648.234      0.425496                
  648.507      0.42021400000000003     
  648.779      0.41417400000000004     
  649.052      0.41726300000000005     
  649.325      0.44719400000000004     
  649.597      0.500865                
  649.87       0.5366259999999999      
  650.142      0.557914                
  650.415      0.561881                
  650.688      0.536497                
  650.96       0.488751                
  651.233      0.45706699999999995     
  651.505      0.44202300000000005     
  651.778      0.44366                 
  652.051      0.445608                
  652.323      0.444517                
  652.596      0.461816                
  652.868      0.495603                
  653.141      0.504256                
  653.414      0.501875                
  653.686      0.50601                 
  653.959      0.500435                
  654.231      0.467769                
  654.504      0.450096                
  654.777      0.465988                
  655.049      0.498983                
  655.322      0.503011                
  655.595      0.49876800000000004     
  655.867      0.501108                
  656.14       0.48558199999999996     
  656.412      0.44991800000000004     
  656.685      0.43081699999999995     
  656.958      0.43294800000000006     
  657.23       0.452655                
  657.503      0.4743                  
  657.775      0.478091                
  658.048      0.479209                
  658.321      0.47314300000000004     
  658.593      0.44750300000000004     
  658.866      0.421089                
  659.138      0.414685                
  659.411      0.421527                
  659.684      0.434294                
  659.956      0.452973                
  660.229      0.46188199999999996     
  660.501      0.459732                
  660.774      0.45157400000000003     
  661.047      0.439382                
  661.319      0.421674                
  661.592      0.413038                
  661.865      0.41196699999999997     
  662.137      0.413547                
  662.41       0.41760800000000003     
  662.682      0.42281199999999997     
  662.955      0.42992                 
  663.228      0.43303400000000003     
  663.5        0.431279                
  663.773      0.426684                
  664.045      0.420959                
  664.318      0.413528                
  664.591      0.41028800000000004     
  664.863      0.409962                
  665.136      0.409825                
  665.408      0.410463                
  665.681      0.41234800000000005     
  665.954      0.41361699999999996     
  666.226      0.414793                
  666.499      0.416881                
  666.771      0.416468                
  667.044      0.41323                 
  667.317      0.410229                
  667.589      0.407694                
  667.862      0.40451800000000004     
  668.135      0.403055                
  668.407      0.40294699999999994     
  668.68       0.402949                
  668.952      0.402892                
  669.225      0.403439                
  669.498      0.404818                
  669.77       0.405884                
  670.043      0.406999                
  670.315      0.407048                
  670.588      0.405573                
  670.861      0.403261                
  671.133      0.401607                
  671.406      0.39995699999999995     
  671.678      0.39944300000000005     
  671.951      0.39961199999999997     
  672.224      0.39932                 
  672.496      0.398589                
  672.769      0.397834                
  673.041      0.396889                
  673.314      0.396813                
  673.587      0.398376                
  673.859      0.399913                
  674.132      0.401098                
  674.405      0.401426                
  674.677      0.400183                
  674.95       0.397456                
  675.222      0.394775                
  675.495      0.39242699999999997     
  675.768      0.391059                
  676.04       0.39057400000000003     
  676.313      0.39040300000000006     
  676.585      0.390319                
  676.858      0.390135                
  677.131      0.38985                 
  677.403      0.389568                
  677.676      0.389655                
  677.948      0.39027300000000004     
  678.221      0.391089                
  678.494      0.392275                
  678.766      0.39256300000000005     
  679.039      0.391704                
  679.311      0.390155                
  679.584      0.388653                
  679.857      0.38705300000000004     
  680.129      0.386107                
  680.402      0.38567                 
  680.675      0.385263                
  680.947      0.384685                
  681.22       0.384131                
  681.492      0.384079                
  681.765      0.385189                
  682.038      0.398267                
  682.31       0.446718                
  682.583      0.519433                
  682.855      0.58214                 
  683.128      0.643019                
  683.401      0.6602039999999999      
  683.673      0.625024                
  683.946      0.56692                 
  684.218      0.509626                
  684.491      0.447855                
  684.764      0.41833699999999996     
  685.036      0.40448                 
  685.309      0.388916                
  685.581      0.39421300000000004     
  685.854      0.45766                 
  686.127      0.563978                
  686.399      0.607447                
  686.672      0.603619                
  686.945      0.57687                 
  687.217      0.496819                
  687.49       0.38490599999999997     
  687.762      0.34906400000000004     
  688.035      0.35576                 
  688.308      0.374084                
  688.58       0.400506                
  688.853      0.40518                 
  689.125      0.39304900000000004     
  689.398      0.39333                 
  689.671      0.40359199999999995     
  689.943      0.397221                
  690.216      0.390655                
  690.488      0.38930800000000004     
  690.761      0.396133                
  691.034      0.40801800000000005     
  691.306      0.417325                
  691.579      0.45034                 
  691.851      0.513464                
  692.124      0.531894                
  692.397      0.507817                
  692.669      0.490332                
  692.942      0.4606                  
  693.215      0.412951                
  693.487      0.409186                
  693.76       0.41868900000000003     
  694.032      0.42470800000000003     
  694.305      0.460966                
  694.578      0.52428                 
  694.85       0.536667                
  695.123      0.528985                
  695.395      0.524419                
  695.668      0.487946                
  695.941      0.412552                
  696.213      0.374809                
  696.486      0.377863                
  696.758      0.39556800000000003     
  697.031      0.406745                
  697.304      0.427163                
  697.576      0.46551699999999996     
  697.849      0.47582699999999994     
  698.121      0.45917300000000005     
  698.394      0.447433                
  698.667      0.42487300000000006     
  698.939      0.382735                
  699.212      0.36275                 
  699.485      0.361454                
  699.757      0.36613                 
  700.03       0.37580800000000003     
  700.302      0.380526                
  700.575      0.38728599999999996     
  700.848      0.40193                 
  701.12       0.402849                
  701.393      0.391022                
  701.665      0.383103                
  701.938      0.371866                
  702.211      0.352138                
  702.483      0.34296699999999997     
  702.756      0.342401                
  703.028      0.34277                 
  703.301      0.343434                
  703.574      0.347099                
  703.846      0.355879                
  704.119      0.36861900000000003     
  704.392      0.38667199999999996     
  704.664      0.400019                
  704.937      0.403425                
  705.209      0.398339                
  705.482      0.388254                
  705.755      0.373845                
  706.027      0.36570199999999997     
  706.3        0.365663                
  706.572      0.367276                
  706.845      0.367942                
  707.118      0.368699                
  707.39       0.367351                
  707.663      0.36451199999999995     
  707.935      0.36560400000000004     
  708.208      0.369334                
  708.481      0.37364                 
  708.753      0.375067                
  709.026      0.37245199999999995     
  709.298      0.36572099999999996     
  709.571      0.358307                
  709.844      0.34954599999999997     
  710.116      0.344306                
  710.389      0.343051                
  710.662      0.34271                 
  710.934      0.342594                
  711.207      0.34221599999999996     
  711.479      0.34111300000000006     
  711.752      0.34010300000000004     
  712.025      0.341256                
  712.297      0.344806                
  712.57       0.348494                
  712.842      0.352563                
  713.115      0.355225                
  713.388      0.354162                
  713.66       0.352468                
  713.933      0.355479                
  714.205      0.358825                
  714.478      0.36050699999999997     
  714.751      0.36174199999999995     
  715.023      0.35934099999999997     
  715.296      0.35269                 
  715.568      0.347561                
  715.841      0.346023                
  716.114      0.345661                
  716.386      0.346305                
  716.659      0.34634699999999996     
  716.932      0.344215                
  717.204      0.342771                
  717.477      0.34176199999999995     
  717.749      0.340311                
  718.022      0.335523                
  718.295      0.328785                
  718.567      0.322005                
  718.84       0.315317                
  719.112      0.309725                
  719.385      0.308545                
  719.658      0.310176                
  719.93       0.310519                
  720.203      0.31085599999999997     
  720.475      0.312932                
  720.748      0.314952                
  721.021      0.316379                
  721.293      0.317895                
  721.566      0.321376                
  721.838      0.324977                
  722.111      0.327367                
  722.384      0.32984699999999995     
  722.656      0.334576                
  722.929      0.34066599999999997     
  723.202      0.374409                
  723.474      0.500367                
  723.747      0.721615                
  724.019      0.923488                
  724.292      1.01374                 
  724.565      1.01531                 
  724.837      0.925535                
  725.11       0.727948                
  725.382      0.531525                
  725.655      0.43890300000000004     
  725.928      0.40411                 
  726.2        0.370506                
  726.473      0.354637                
  726.745      0.36540900000000004     
  727.018      0.48                    
  727.291      0.71516                 
  727.563      0.839728                
  727.836      0.89783                 
  728.108      0.9713360000000001      
  728.381      0.90101                 
  728.654      0.6755180000000001      
  728.926      0.563461                
  729.199      0.522085                
  729.472      0.442737                
  729.744      0.419279                
  730.017      0.45796                 
  730.289      0.46936199999999995     
  730.562      0.450224                
  730.835      0.45322199999999996     
  731.107      0.521023                
  731.38       0.650156                
  731.652      0.7106739999999999      
  731.925      0.7173060000000001      
  732.198      0.734899                
  732.47       0.7145739999999999      
  732.743      0.572553                
  733.015      0.4897                  
  733.288      0.488455                
  733.561      0.560937                
  733.833      0.70678                 
  734.106      0.780535                
  734.378      0.7921839999999999      
  734.651      0.784436                
  734.924      0.6860419999999999      
  735.196      0.504609                
  735.469      0.460951                
  735.742      0.47906                 
  736.014      0.492795                
  736.287      0.578159                
  736.559      0.7260610000000001      
  736.832      0.751178                
  737.105      0.730448                
  737.377      0.713388                
  737.65       0.6184219999999999      
  737.922      0.433043                
  738.195      0.33828800000000003     
  738.468      0.32548299999999997     
  738.74       0.34822400000000003     
  739.013      0.396544                
  739.285      0.425481                
  739.558      0.477696                
  739.831      0.573511                
  740.103      0.595842                
  740.376      0.550253                
  740.648      0.520542                
  740.921      0.47196699999999997     
  741.194      0.375015                
  741.466      0.32707400000000003     
  741.739      0.323247                
  742.012      0.328016                
  742.284      0.356555                
  742.557      0.41815800000000003     
  742.829      0.4506                  
  743.102      0.46825900000000004     
  743.375      0.503022                
  743.647      0.509973                
  743.92       0.459447                
  744.192      0.42709300000000006     
  744.465      0.407984                
  744.738      0.36653800000000003     
  745.01       0.325064                
  745.283      0.310275                
  745.555      0.313878                
  745.828      0.325773                
  746.101      0.343671                
  746.373      0.371384                
  746.646      0.413565                
  746.918      0.466336                
  747.191      0.48978900000000003     
  747.464      0.504081                
  747.736      0.5294719999999999      
  748.009      0.541436                
  748.282      0.50604                 
  748.554      0.47465199999999996     
  748.827      0.449171                
  749.099      0.409855                
  749.372      0.36150099999999996     
  749.645      0.33928800000000003     
  749.917      0.33431                 
  750.19       0.325734                
  750.462      0.310139                
  750.735      0.301876                
  751.008      0.302905                
  751.28       0.311958                
  751.553      0.333254                
  751.825      0.41207699999999997     
  752.098      0.549249                
  752.371      0.636107                
  752.643      0.683125                
  752.916      0.68603                 
  753.188      0.611603                
  753.461      0.48014599999999996     
  753.734      0.39926199999999995     
  754.006      0.346559                
  754.279      0.323145                
  754.552      0.319539                
  754.824      0.316242                
  755.097      0.320297                
  755.369      0.342285                
  755.642      0.35560699999999995     
  755.915      0.358325                
  756.187      0.364419                
  756.46       0.400331                
  756.732      0.46716                 
  757.005      0.50544                 
  757.278      0.51116                 
  757.55       0.50148                 
  757.823      0.45167300000000005     
  758.095      0.371832                
  758.368      0.348368                
  758.641      0.350877                
  758.913      0.342634                
  759.186      0.331057                
  759.458      0.313964                
  759.731      0.259272                
  760.004      0.205013                
  760.276      0.17210799999999998     
  760.549      0.145148                
  760.822      0.11637600000000001     
  761.094      0.128349                
  761.367      0.178393                
  761.639      0.22                    
  761.912      0.248919                
  762.185      0.277967                
  762.457      0.299401                
  762.73       0.28433400000000003     
  763.002      0.262655                
  763.275      0.245099                
  763.548      0.22503                 
  763.82       0.19610400000000003     
  764.093      0.182835                
  764.365      0.188823                
  764.638      0.20602700000000002     
  764.911      0.228602                
  765.183      0.24145                 
  765.456      0.251844                
  765.728      0.27018400000000004     
  766.001      0.299018                
  766.274      0.303559                
  766.546      0.30450099999999997     
  766.819      0.307035                
  767.092      0.297562                
  767.364      0.27135                 
  767.637      0.263876                
  767.909      0.274139                
  768.182      0.29116200000000003     
  768.455      0.313222                
  768.727      0.33702699999999997     
  769.0        0.34926300000000005     
  769.272      0.35725599999999996     
  769.545      0.36704400000000004     
  769.818      0.360882                
  770.09       0.343999                
  770.363      0.343675                
  770.635      0.42255                 
  770.908      0.623141                
  771.181      0.857247                
  771.453      1.07751                 
  771.726      1.1762                  
  771.998      1.14355                 
  772.271      0.9778739999999999      
  772.544      0.758663                
  772.816      0.548924                
  773.089      0.45764800000000005     
  773.362      0.415705                
  773.634      0.370616                
  773.907      0.351261                
  774.179      0.362251                
  774.452      0.490626                
  774.725      0.764463                
  774.997      0.91731                 
  775.27       1.00562                 
  775.542      1.1077                  
  775.815      1.02101                 
  776.088      0.7376410000000001      
  776.36       0.579226                
  776.633      0.511101                
  776.905      0.434425                
  777.178      0.407044                
  777.451      0.439206                
  777.723      0.504818                
  777.996      0.517787                
  778.269      0.48287699999999995     
  778.541      0.476805                
  778.814      0.561697                
  779.086      0.719845                
  779.359      0.793813                
  779.632      0.796353                
  779.904      0.778235                
  780.177      0.6993389999999999      
  780.449      0.561205                
  780.722      0.496517                
  780.995      0.493776                
  781.267      0.51316                 
  781.54       0.615587                
  781.812      0.8086530000000001      
  782.085      0.90222                 
  782.358      0.90999                 
  782.63       0.889975                
  782.903      0.746805                
  783.175      0.46983199999999997     
  783.448      0.368163                
  783.721      0.426981                
  783.993      0.460522                
  784.266      0.474963                
  784.539      0.522035                
  784.811      0.652075                
  785.084      0.873572                
  785.356      1.04101                 
  785.629      1.14563                 
  785.902      1.14304                 
  786.174      1.00337                 
  786.447      0.794973                
  786.719      0.714819                
  786.992      0.650734                
  787.265      0.639282                
  787.537      0.693493                
  787.81       0.679083                
  788.082      0.587643                
  788.355      0.5695709999999999      
  788.628      0.598688                
  788.9        0.552875                
  789.173      0.486661                
  789.445      0.45637900000000003     
  789.718      0.41697300000000004     
  789.991      0.35212800000000005     
  790.263      0.320332                
  790.536      0.34777699999999995     
  790.809      0.535675                
  791.081      0.867454                
  791.354      1.03711                 
  791.626      1.13078                 
  791.899      1.23734                 
  792.172      1.12102                 
  792.444      0.842525                
  792.717      0.7643110000000001      
  792.989      0.722566                
  793.262      0.590064                
  793.535      0.515232                
  793.807      0.464753                
  794.08       0.381996                
  794.352      0.364638                
  794.625      0.425554                
  794.898      0.45914                 
  795.17       0.455742                
  795.443      0.43975                 
  795.715      0.410451                
  795.988      0.461952                
  796.261      0.688117                
  796.533      0.833357                
  796.806      0.8643689999999999      
  797.079      0.874319                
  797.351      0.822784                
  797.624      0.6606639999999999      
  797.896      0.555749                
  798.169      0.533102                
  798.442      0.530216                
  798.714      0.592438                
  798.987      0.761297                
  799.259      0.855855                
  799.532      0.8722089999999999      
  799.805      0.8557                  
  800.077      0.718625                
  800.35       0.44761599999999996     
  800.622      0.313646                
  800.895      0.32604700000000003     
  801.168      0.392095                
  801.44       0.431929                
  801.713      0.46233                 
  801.985      0.567079                
  802.258      0.7432219999999999      
  802.531      0.792798                
  802.803      0.778284                
  803.076      0.752355                
  803.349      0.6428769999999999      
  803.621      0.431114                
  803.894      0.310249                
  804.166      0.282056                
  804.439      0.280814                
  804.712      0.306504                
  804.984      0.351716                
  805.257      0.37851199999999996     
  805.529      0.425811                
  805.802      0.510436                
  806.075      0.528615                
  806.347      0.488605                
  806.62       0.460534                
  806.892      0.413209                
  807.165      0.327543                
  807.438      0.287399                
  807.71       0.282433                
  807.983      0.28543                 
  808.255      0.292151                
  808.528      0.291935                
  808.801      0.295827                
  809.073      0.313511                
  809.346      0.321886                
  809.619      0.335095                
  809.891      0.37167900000000004     
  810.164      0.384133                
  810.436      0.36871                 
  810.709      0.35771400000000003     
  810.982      0.336366                
  811.254      0.294563                
  811.527      0.271774                
  811.799      0.26694                 
  812.072      0.266552                
  812.345      0.26829200000000003     
  812.617      0.27028                 
  812.89       0.27236                 
  813.162      0.274995                
  813.435      0.281837                
  813.708      0.2917                  
  813.98       0.299985                
  814.253      0.311719                
  814.525      0.319762                
  814.798      0.314201                
  815.071      0.300415                
  815.343      0.28796099999999997     
  815.616      0.270899                
  815.889      0.25461900000000004     
  816.161      0.24709599999999998     
  816.434      0.24524900000000002     
  816.706      0.243977                
  816.979      0.24407700000000002     
  817.252      0.245144                
  817.524      0.245155                
  817.797      0.245122                
  818.069      0.246273                
  818.342      0.24883599999999997     
  818.615      0.254984                
  818.887      0.262762                
  819.16       0.27128                 
  819.432      0.273584                
  819.705      0.27117                 
  819.978      0.26806                 
  820.25       0.26685                 
  820.523      0.26459299999999997     
  820.795      0.265343                
  821.068      0.268699                
  821.341      0.269986                
  821.613      0.266938                
  821.886      0.261773                
  822.159      0.255782                
  822.431      0.246667                
  822.704      0.238948                
  822.976      0.23588299999999998     
  823.249      0.236505                
  823.522      0.24243900000000002     
  823.794      0.253799                
  824.067      0.263042                
  824.339      0.270979                
  824.612      0.276478                
  824.885      0.27754599999999996     
  825.157      0.275981                
  825.43       0.273009                
  825.702      0.267432                
  825.975      0.262521                
  826.248      0.260277                
  826.52       0.258897                
  826.793      0.25901799999999997     
  827.065      0.26360900000000004     
  827.338      0.304716                
  827.611      0.438299                
  827.883      0.623843                
  828.156      0.8079510000000001      
  828.429      1.03387                 
  828.701      1.11522                 
  828.974      1.04567                 
  829.246      1.03052                 
  829.519      1.0881                  
  829.792      0.973265                
  830.064      0.874715                
  830.337      0.821534                
  830.609      0.689698                
  830.882      0.522942                
  831.155      0.449055                
  831.427      0.437772                
  831.7        0.43035599999999996     
  831.972      0.391076                
  832.245      0.315808                
  832.518      0.274546                
  832.79       0.261885                
  833.063      0.259604                
  833.335      0.269585                
  833.608      0.33844                 
  833.881      0.663407                
  834.153      1.21975                 
  834.426      1.50342                 
  834.699      1.63159                 
  834.971      1.7508                  
  835.244      1.51866                 
  835.516      0.9862460000000001      
  835.789      0.7491310000000001      
  836.062      0.685492                
  836.334      0.537123                
  836.607      0.45337900000000003     
  836.879      0.43223                 
  837.152      0.387238                
  837.425      0.331315                
  837.697      0.372545                
  837.97       0.497379                
  838.242      0.559829                
  838.515      0.569778                
  838.788      0.5603                  
  839.06       0.51137                 
  839.333      0.59622                 
  839.605      0.965128                
  839.878      1.16918                 
  840.151      1.1879                  
  840.423      1.15838                 
  840.696      0.9508660000000001      
  840.969      0.59597                 
  841.241      0.535296                
  841.514      0.586423                
  841.786      0.599251                
  842.059      0.625865                
  842.332      0.7667660000000001      
  842.604      1.03141                 
  842.877      1.1676                  
  843.149      1.18906                 
  843.422      1.15776                 
  843.695      0.939891                
  843.967      0.522215                
  844.24       0.32113                 
  844.512      0.357688                
  844.785      0.492245                
  845.058      0.56267                 
  845.33       0.571721                
  845.603      0.583701                
  845.875      0.691073                
  846.148      0.904659                
  846.421      1.00947                 
  846.693      1.0205                  
  846.966      1.00034                 
  847.239      0.829608                
  847.511      0.480379                
  847.784      0.304188                
  848.056      0.28081                 
  848.329      0.274987                
  848.602      0.271527                
  848.874      0.316617                
  849.147      0.41801699999999997     
  849.419      0.47491199999999995     
  849.692      0.50048                 
  849.965      0.588804                
  850.237      0.7150089999999999      
  850.51       0.699963                
  850.782      0.654134                
  851.055      0.629256                
  851.328      0.536427                
  851.6        0.363971                
  851.873      0.280634                
  852.145      0.27092099999999997     
  852.418      0.27020299999999997     
  852.691      0.268708                
  852.963      0.27348900000000004     
  853.236      0.34087300000000004     
  853.509      0.483455                
  853.781      0.556902                
  854.054      0.569711                
  854.326      0.592353                
  854.599      0.58431                 
  854.872      0.470931                
  855.144      0.399863                
  855.417      0.385969                
  855.689      0.35414199999999996     
  855.962      0.290734                
  856.235      0.260374                
  856.507      0.259806                
  856.78       0.267894                
  857.052      0.281256                
  857.325      0.291119                
  857.598      0.294346                
  857.87       0.29457099999999997     
  858.143      0.296608                
  858.416      0.30132                 
  858.688      0.301492                
  858.961      0.30669599999999997     
  859.233      0.324101                
  859.506      0.334695                
  859.779      0.325853                
  860.051      0.31946599999999997     
  860.324      0.31453400000000004     
  860.596      0.302896                
  860.869      0.299458                
  861.142      0.31829799999999997     
  861.414      0.350987                
  861.687      0.39384800000000003     
  861.959      0.466065                
  862.232      0.564696                
  862.505      0.66015                 
  862.777      0.7234769999999999      
  863.05       0.767395                
  863.322      0.78052                 
  863.595      0.72781                 
  863.868      0.636416                
  864.14       0.566538                
  864.413      0.544868                
  864.686      0.552635                
  864.958      0.603015                
  865.231      0.7168789999999999      
  865.503      0.8214339999999999      
  865.776      0.8699560000000001      
  866.049      0.8794160000000001      
  866.321      0.8724510000000001      
  866.594      0.822892                
  866.866      0.774753                
  867.139      0.7297960000000001      
  867.412      0.68133                 
  867.684      0.626385                
  867.957      0.57202                 
  868.229      0.517668                
  868.502      0.470027                
  868.775      0.426226                
  869.047      0.38817199999999996     
  869.32       0.357034                
  869.592      0.340416                
  869.865      0.328911                
  870.138      0.324051                
  870.41       0.32756599999999997     
  870.683      0.32480400000000004     
  870.956      0.310777                
  871.228      0.297292                
  871.501      0.283662                
  871.773      0.266762                
  872.046      0.259667                
  872.319      0.260915                
  872.591      0.261347                
  872.864      0.260377                
  873.136      0.260986                
  873.409      0.263772                
  873.682      0.266725                
  873.954      0.269145                
  874.227      0.270483                
  874.499      0.271573                
  874.772      0.27079400000000003     
  875.045      0.273372                
  875.317      0.34294800000000003     
  875.59       0.585893                
  875.862      0.923351                
  876.135      1.24968                 
  876.408      1.64471                 
  876.68       1.78329                 
  876.953      1.65508                 
  877.226      1.60221                 
  877.498      1.64048                 
  877.771      1.3945                  
  878.043      1.20098                 
  878.316      1.09648                 
  878.589      0.8797010000000001      
  878.861      0.639052                
  879.134      0.542369                
  879.406      0.530185                
  879.679      0.517986                
  879.952      0.448218                
  880.224      0.324402                
  880.497      0.275438                
  880.769      0.283062                
  881.042      0.288182                
  881.315      0.286906                
  881.587      0.287815                
  881.86       0.36218900000000004     
  882.132      0.801983                
  882.405      1.58723                 
  882.678      2.01704                 
  882.95       2.26457                 
  883.223      2.5095                  
  883.496      2.21465                 
  883.768      1.4457                  
  884.041      1.027                   
  884.313      0.829854                
  884.586      0.593731                
  884.859      0.47928                 
  885.131      0.46211199999999997     
  885.404      0.450901                
  885.676      0.402256                
  885.949      0.33405199999999996     
  886.222      0.399953                
  886.494      0.60406                 
  886.767      0.707113                
  887.039      0.71063                 
  887.312      0.680314                
  887.585      0.5675819999999999      
  887.857      0.39302                 
  888.13       0.577679                
  888.402      1.14531                 
  888.675      1.44123                 
  888.948      1.48406                 
  889.22       1.45889                 
  889.493      1.19025                 
  889.766      0.730373                
  890.038      0.6744410000000001      
  890.311      0.75702                 
  890.583      0.773186                
  890.856      0.7597280000000001      
  891.129      0.678536                
  891.401      0.7472260000000001      
  891.674      1.2386                  
  891.946      1.5231                  
  892.219      1.56402                 
  892.492      1.54026                 
  892.764      1.24026                 
  893.037      0.6276740000000001      
  893.309      0.321476                
  893.582      0.28821599999999997     
  893.855      0.37171699999999996     
  894.127      0.5609040000000001      
  894.4        0.653544                
  894.672      0.6586080000000001      
  894.945      0.671399                
  895.218      0.8171710000000001      
  895.49       1.11414                 
  895.763      1.26295                 
  896.036      1.27983                 
  896.308      1.25052                 
  896.581      1.00865                 
  896.853      0.5204219999999999      
  897.126      0.276815                
  897.399      0.250185                
  897.671      0.25622900000000004     
  897.944      0.272569                
  898.216      0.337583                
  898.489      0.459001                
  898.762      0.519818                
  899.034      0.530447                
  899.307      0.52963                 
  899.579      0.585096                
  899.852      0.716954                
  900.125      0.778981                
  900.397      0.773007                
  900.67       0.748526                
  900.942      0.614743                
  901.215      0.35179800000000006     
  901.488      0.223139                
  901.76       0.212822                
  902.033      0.21418299999999998     
  902.306      0.215473                
  902.578      0.221529                
  902.851      0.22964700000000002     
  903.123      0.259904                
  903.396      0.325422                
  903.669      0.35948                 
  903.941      0.361477                
  904.214      0.362099                
  904.486      0.390192                
  904.759      0.44927300000000003     
  905.032      0.47975599999999996     
  905.304      0.484674                
  905.577      0.47745099999999996     
  905.849      0.415855                
  906.122      0.295509                
  906.395      0.240255                
  906.667      0.238215                
  906.94       0.23793799999999998     
  907.212      0.23480299999999998     
  907.485      0.22692299999999999     
  907.758      0.214468                
  908.03       0.20242400000000002     
  908.303      0.198944                
  908.576      0.215135                
  908.848      0.25185599999999997     
  909.121      0.273922                
  909.393      0.282385                
  909.666      0.310251                
  909.939      0.350281                
  910.211      0.341256                
  910.484      0.32198099999999996     
  910.756      0.31352599999999997     
  911.029      0.28491900000000003     
  911.302      0.226462                
  911.574      0.195898                
  911.847      0.192123                
  912.119      0.191326                
  912.392      0.18926                 
  912.665      0.187419                
  912.937      0.188672                
  913.21       0.189784                
  913.482      0.189004                
  913.755      0.190218                
  914.028      0.19356700000000002     
  914.3        0.196623                
  914.573      0.207537                
  914.846      0.232105                
  915.118      0.249169                
  915.391      0.263994                
  915.663      0.288508                
  915.936      0.300606                
  916.209      0.284175                
  916.481      0.26626                 
  916.754      0.24802400000000002     
  917.026      0.21707200000000001     
  917.299      0.189697                
  917.572      0.17982700000000001     
  917.844      0.17829                 
  918.117      0.177985                
  918.389      0.17990099999999998     
  918.662      0.18180200000000002     
  918.935      0.181404                
  919.207      0.18034099999999997     
  919.48       0.180898                
  919.752      0.181551                
  920.025      0.18177900000000002     
  920.298      0.182759                
  920.57       0.184498                
  920.843      0.186089                
  921.116      0.19359099999999999     
  921.388      0.20945599999999998     
  921.661      0.218633                
  921.933      0.23186400000000001     
  922.206      0.256487                
  922.479      0.260759                
  922.751      0.244794                
  923.024      0.233781                
  923.296      0.218087                
  923.569      0.189915                
  923.842      0.175457                
  924.114      0.172749                
  924.387      0.171897                
  924.659      0.171628                
  924.932      0.171426                
  925.205      0.171274                
  925.477      0.171263                
  925.75       0.170793                
  926.022      0.17035099999999997     
  926.295      0.17031                 
  926.568      0.17006200000000002     
  926.84       0.16957099999999997     
  927.113      0.168964                
  927.386      0.16729400000000003     
  927.658      0.164334                
  927.931      0.16187                 
  928.203      0.15953299999999998     
  928.476      0.15754200000000002     
  928.749      0.156644                
  929.021      0.156506                
  929.294      0.154963                
  929.566      0.15260100000000001     
  929.839      0.161044                
  930.112      0.25616099999999997     
  930.384      0.479793                
  930.657      0.752304                
  930.929      1.07066                 
  931.202      1.2082                  
  931.475      1.1484                  
  931.747      1.05491                 
  932.02       1.04017                 
  932.292      0.847104                
  932.565      0.711353                
  932.838      0.6747369999999999      
  933.11       0.569006                
  933.383      0.369603                
  933.656      0.268443                
  933.928      0.24754299999999999     
  934.201      0.234469                
  934.473      0.20247400000000002     
  934.746      0.138815                
  935.019      0.106161                
  935.291      0.10465799999999999     
  935.564      0.106345                
  935.836      0.10514200000000001     
  936.109      0.103411                
  936.382      0.105109                
  936.654      0.141269                
  936.927      0.429464                
  937.199      1.0036                  
  937.472      1.28886                 
  937.745      1.33027                 
  938.017      1.31597                 
  938.29       1.04225                 
  938.563      0.47234800000000005     
  938.835      0.191054                
  939.108      0.158567                
  939.38       0.15627                 
  939.653      0.188937                
  939.926      0.26257400000000003     
  940.198      0.29832200000000003     
  940.471      0.295952                
  940.743      0.280384                
  941.016      0.246831                
  941.289      0.22987900000000003     
  941.561      0.31190599999999996     
  941.834      0.384015                
  942.106      0.401825                
  942.379      0.389409                
  942.652      0.32423599999999997     
  942.924      0.202582                
  943.197      0.145382                
  943.469      0.285503                
  943.742      0.60609                 
  944.015      0.7694880000000001      
  944.287      0.7923830000000001      
  944.56       0.78036                 
  944.833      0.6261880000000001      
  945.105      0.315033                
  945.378      0.220253                
  945.65       0.328036                
  945.923      0.383465                
  946.196      0.386548                
  946.468      0.37989199999999995     
  946.741      0.333633                
  947.013      0.35153199999999996     
  947.286      0.5854659999999999      
  947.559      0.726483                
  947.831      0.7406360000000001      
  948.104      0.721163                
  948.376      0.572391                
  948.649      0.274793                
  948.922      0.125087                
  949.194      0.10637799999999999     
  949.467      0.108834                
  949.739      0.156186                
  950.012      0.260137                
  950.285      0.315453                
  950.557      0.32776099999999997     
  950.83       0.32814699999999997     
